abstain_tokens,aye_tokens,delegates,is_active,last_vote_time,nay_tokens,support_ratio_pct,total_tokens_cast,total_votes,voter,voter_name,voter_type
0.0,2427.3,The Kus DOT Delegate,True,2025-07-23 16:47:24.000 UTC,2189.5,52.58,4616.8,1069,1zuADqCxy6kASWD1vimP6DEUVtyhjM2T6bWR1yjxDHoSpk6,1zuA...Spk6,Delegator (or Mixed)
0.0,1621785.0,Paramito,True,2025-07-16 20:24:42.000 UTC,1161280.0,58.27,2783065.0,1064,13rokpqWneXxGjE8y2YF6H7MtRvqGTqkPR332e3vvMRJet3a,Paramito,Delegator (or Mixed)
0.0,439.0,ChaosDAO OpenGov,True,2024-09-30 15:23:00.000 UTC,568.0,43.59,1007.0,1062,136sD9z6LjLH4XX3gKTBKVau8NB51gvomYNceYVDoskpW7ac,136s...W7ac,Delegator (or Mixed)
0.0,1570000.0,Paradox,True,2024-09-22 20:27:18.000 UTC,1390000.0,53.04,2960000.0,1057,15DtxgAQ1XK5ywkx686AdFgLGkFDinoYLx2DyiZBuzUtZZnf,Sonder Validation,Delegator (or Mixed)
0.0,314000.0,Paradox,True,2024-09-22 20:27:18.000 UTC,278000.0,53.04,592000.0,1057,124RsxuvWs31iWyUMvDsnoRUgLQfntxeBXnwWJd8eC7EVe1L,AURORA STAKING,Delegator (or Mixed)
0.0,1570000.0,Paradox,True,2024-09-22 20:27:18.000 UTC,1390000.0,53.04,2960000.0,1057,15VAuiX2YiK9eXWf3xGBjbBNTzzRXsab2DGoi4rNgCfRFWM8,Block Bridge,Delegator (or Mixed)
0.0,1570000.0,Paradox,True,2024-09-22 20:27:18.000 UTC,1390000.0,53.04,2960000.0,1057,13bptFJSHHLTBDHupxCRR5ErnLSeHFyeUEU5ufNnBL3JeMpG,Vires in Numeris,Delegator (or Mixed)
0.0,1660000.0,Paradox,True,2024-09-22 20:27:18.000 UTC,1440000.0,53.55,3100000.0,1057,15R8n9VVEFEGnAb84zZxYATAVHV6Vw6CJHmz7gsWVdKZrsea,Rekt Street Capital,Delegator (or Mixed)
0.0,1631011.0,ULTRANODES,True,2025-07-17 12:03:48.000 UTC,1100729.0,59.71,2731740.0,1056,13xN9Mw1Xif5VTd9RdVEjaYjPsZAZeSKbukuDVHzxAjGjJ1Q,ULTRANODES,Delegator (or Mixed)
0.0,1573470.0,DotSkull,True,2025-07-17 11:01:24.000 UTC,1157470.0,57.62,2730940.0,1055,13NbzR1jse1FgB699sTDSfHUB4bqec1xKt7my7cXiL8oGd4w,DotSkull,Delegator (or Mixed)
0.0,690290.71,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,969463.7,41.59,1659754.41,1055,129voL97uD9Kyda2xqbQH7yMWMVZwwPgp2BXpcQ2EqrjzMcU,129v...zMcU,Delegator (or Mixed)
0.0,798000.0,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,1250000.0,38.96,2048000.0,1054,12HbMAyUnz2YtnBAzyKqJiUAvVjtkYaYUojywRnn3xTQV5Li,12Hb...V5Li,Delegator (or Mixed)
0.0,2515000.0,"Paradox, Lucky Friday Governance 🍀",True,2025-05-29 16:31:30.000 UTC,2265000.0,52.62,4780000.0,1053,14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,LuckyFriday.io,Delegator (or Mixed)
0.0,1868268.32,The Kus DOT Delegate,True,2025-07-23 16:47:24.000 UTC,1652912.15,53.06,3521180.47,1045,16m2Pa8zkq8vbHiy2yZtyyPuaZtJzn5p2kjw7318fWfp2LgP,16m2...2LgP,Delegator (or Mixed)
0.0,13460.0,Paradox,True,2025-07-07 07:26:24.000 UTC,8950.0,60.06,22410.0,1041,1WcFC4gQ319b1KiNxGtTVDkdEUuQD948RBDusSGyTT5rPqS,1WcF...rPqS,Delegator (or Mixed)
0.0,1242200.0,,True,2024-10-22 22:22:12.000 UTC,7057800.0,14.97,8300000.0,1030,131Y21vAVYxm7f5xtaV3NydJRpig3CqyvjTyFM8gMpRbFH1T,NeNa 🌻,Direct Voter
0.0,2253800.0,,True,2025-03-07 22:23:48.000 UTC,2526200.0,47.15,4780000.0,1028,13uifUNALuwqiHZADQb2hrpwnL8kmawjqykx4yN661Tv7mR,landeros | StakeUp,Direct Voter
0.0,1278247.9,"Paradox, MathCrypto",True,2025-07-07 07:26:24.000 UTC,885246.76,59.08,2163494.66,1028,16fbkDCMrAo1uyC52NyA8Y2dETnYVpCofSoj3QEE2WUNnkLk,INFRASTRUCTURE CORPORATION,Delegator (or Mixed)
0.0,1760000.0,Liberty,True,2024-11-18 16:50:18.000 UTC,8380000.0,17.36,10140000.0,1024,13G9QgvXNBhs8CmekiEUFG47E9PPXX2obM7ZbThe6uoD7A7F,Liberty,Delegator (or Mixed)
0.0,25534.2,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,40231.0,38.83,65765.2,1019,1gsCKmSADNX6U5fVkQieb5eifAgEhTHWnDEnwzPRuFWhwnC,1gsC...hwnC,Delegator (or Mixed)
0.0,157072000.0,"13du...EAF1, Stake Plus, ChaosDAO OpenGov",True,2025-07-23 18:31:00.000 UTC,144629000.0,52.06,301701000.0,1019,13LNT7fAGZqEQfH4YTpN7SGZaujB3eW98LmqUXPmBqLpptfk,13LN...ptfk,Delegator (or Mixed)
0.0,1404006.47,Paradox,True,2025-02-03 06:03:36.000 UTC,1371476.68,50.59,2775483.16,1013,162Cw32opH6PQRLU1dcLVgkvgC3EWrTFZQfjCK9kbuFYZ76p,Northwoods,Delegator (or Mixed)
0.0,3276847.01,"SAXEMBERG, Birdo 🐥",True,2025-07-15 18:27:24.000 UTC,3937796.96,45.42,7214643.97,1012,12TvJk3qftqusmJXamKmeMoA2mmgHiMVY4YbAPDFUgimsm4v,12Tv...sm4v,Delegator (or Mixed)
0.0,2680027495.0,"ChaosDAO OpenGov, 14Za...LELJ, Lucky Friday Governance 🍀",True,2025-07-23 06:56:00.000 UTC,490116500.0,84.54,3170143995.0,994,15j4dg5GzsL1bw2U2AWgeyAk6QTxq43V7ZPbXdAmbVLjvDCK,15j4...vDCK,Delegator (or Mixed)
3000.0,922500.0,"13du...EAF1, Coinstudio",True,2025-07-23 18:31:00.000 UTC,960000.0,48.93,1885500.0,991,14d2kv44xf9nFnYdms32dYPKQsr5C9urbDzTz7iwU8iHb9az,Coinstudio,Delegator (or Mixed)
0.0,1603834.85,"MathCrypto, CryptoLab 01, Abdulbee, Staker Space, Paradox",True,2025-02-03 06:03:36.000 UTC,1513550.42,51.45,3117385.26,990,159ig1wCFX7zinhLyrkep45oqisLCGNMUTCuZJWaMqRdNLLv,SPICY TACO,Delegator (or Mixed)
0.0,480.0,The Kus DOT Delegate,True,2025-07-23 16:47:24.000 UTC,436.0,52.4,916.0,988,162qP2GXpAxcqPiHH4WyuXMMuDsCeyFepSQU3e2zuJVjNbFS,162q...NbFS,Delegator (or Mixed)
0.0,469.0,The Kus DOT Delegate,True,2025-07-23 16:47:24.000 UTC,438.0,51.71,907.0,982,16ZcZ9mDcKrxiNSvCG53bJNUBTrU4Dt7spU4abTiBjRRAsid,16Zc...Asid,Delegator (or Mixed)
0.0,37471.0,The Kus DOT Delegate,True,2024-11-23 17:43:06.000 UTC,32020.0,53.92,69491.0,959,13wTKVf96CDX36uBedQ6yiksz4GUQuqo2gfKoTX5EqY5yoDZ,mastersparky,Delegator (or Mixed)
0.0,354564.24,"Birdo 🐥, The Kus DOT Delegate",True,2024-12-15 23:00:24.000 UTC,309173.4,53.42,663737.64,952,16PiwpiMMz2X4nPtY4mpxtQCkcVmA27VPVLrUR69BZM5T7Zz,16Pi...T7Zz,Delegator (or Mixed)
106.0,47488.0,,True,2024-11-11 11:32:06.000 UTC,57982.0,44.98,105576.0,946,167Pbuy2HvbHshqc7Xtk4cweCXyyZoJLttAsddDuH3tN7Fco,👋 79anvi 🍀,Direct Voter
0.0,217410.0,ChaosDAO OpenGov,True,2025-07-09 16:54:54.000 UTC,240500.0,47.48,457910.0,945,14TVd2pR5T4fZNZJpZbivQZLuqZ9MiCCZ8iPnb5KtgPKnPU9,14TV...nPU9,Delegator (or Mixed)
0.0,323221.28,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,686291.77,32.02,1009513.05,942,16hfYepGpNJ2mSUir3Se3KU75FoBLyUPSrv4hxMkS7VBknfY,16hf...knfY,Delegator (or Mixed)
9000.0,138055.0,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,53870.0,68.71,200925.0,940,16XHLnbTwYzNdjVDKBjJ991qGycqG6ztsqdUQmYid18FJqNw,Dom,Delegator (or Mixed)
421599.05,1758222.12,,True,2025-06-25 18:04:30.000 UTC,3101134.22,33.29,5280955.39,937,12BkPLskXyXrHhktrinLxVFkPzzvCzCyVCaqHkUEoxMwSzeq,PromoTeam | Web3 Uzbekistan,Direct Voter
0.0,2638800.0,"13du...EAF1, ROTKO.NET",True,2025-07-23 18:31:00.000 UTC,2298600.0,53.45,4937400.0,936,1ArdZJtNUrZsfidfn1t69xHaSWwzf6PQNdLEUpcnVmbkZc5,ROTKO.NET,Delegator (or Mixed)
0.0,3625505.0,,True,2024-11-21 08:36:54.000 UTC,3200000.0,53.12,6825505.0,933,13YJ7PrjwAhKHP9m99APDSuvLwWKSQSmKABfJY3H2Cepk2CA,www.isg.dev,Direct Voter
0.0,756.0,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,1062.0,41.58,1818.0,926,13guHz7EkPT92GMa7Gb6PdWq9NBBnK7gUNL1SR7f7oqktUYs,13gu...tUYs,Delegator (or Mixed)
585000.0,4070504.0,13du...EAF1,True,2025-07-23 18:31:00.000 UTC,3841003.0,47.91,8496507.0,923,16cT2wjqq18WJdNwzeDvm57GgiQHhaQeWCrA5ZUPyKhyujtF,Coinstudio,Delegator (or Mixed)
0.0,3455.0,The Kus DOT Delegate,True,2025-05-19 16:15:42.000 UTC,2640.0,56.69,6095.0,910,16futmRD59vXk5KhdeGQKHUf46WwVfmKVU6DDdGsYNkp92Yn,16fu...92Yn,Delegator (or Mixed)
0.0,11050.0,Paradox,True,2024-11-07 23:07:54.000 UTC,10950.0,50.23,22000.0,910,15aEz9JGnt4TBfjriiRhZujfW7kaA32swJUtqfZ1GrCVxpW3,15aE...xpW3,Delegator (or Mixed)
0.0,2404000.0,"13du...EAF1, STKD.IO",True,2025-07-23 18:31:00.000 UTC,2173000.0,52.52,4577000.0,904,12pdN2XsNmG2yPAv5QCkq7YYUg1MM3prvGMgusH7S6FnDHAx,STKD.IO,Delegator (or Mixed)
0.0,1813185424.0,"16Gp...4VTQ, SAXEMBERG, 13vY...w8i7",True,2025-07-21 19:05:18.000 UTC,441853386.31,80.41,2255038810.31,901,14Ns6kKbCoka3MS4Hn6b7oRw9fFejG8RH5rq5j63cWUfpPDJ,14Ns...pPDJ,Delegator (or Mixed)
0.0,213107.0,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,369136.0,36.6,582243.0,901,13Mxfhny1XQ4qUqMYDWNZzD7L9enjrC3pu2gEUtiYjiuAuRh,13Mx...AuRh,Delegator (or Mixed)
2640.4,4420.0,,True,2025-06-13 08:08:12.000 UTC,2010.0,48.73,9070.4,894,14id3ENXVkJ34Q51AfWDGcMHA1EbGu8obF8QJLEUkzAB8KVh,michalis,Direct Voter
0.0,1127233.0,"SAXEMBERG, 16Cx...hYNM",True,2025-04-13 01:33:06.000 UTC,967930.66,53.8,2095163.66,889,1X9tA6VpKDavMRgTguJaBPr5TjXFn9Fa2pKVVA3nAs6CLP8,1X9t...CLP8,Delegator (or Mixed)
0.0,471.19,SAXEMBERG,True,2025-04-13 01:33:06.000 UTC,394.19,54.45,865.37,884,1hSvWs4wxaECma1L8f91zPVuK2theMfKUFG2QUoQgyBw9aA,1hSv...w9aA,Delegator (or Mixed)
0.0,293484.18,SAXEMBERG,True,2025-04-13 01:33:06.000 UTC,248058.69,54.19,541542.87,884,1S3XB1Tc5onn1RXU5bNQtkLYqjCiSmk9ypeYbm6io1Azv1T,1S3X...zv1T,Delegator (or Mixed)
0.0,1207100.0,Paradox,True,2025-02-03 06:03:36.000 UTC,872800.0,58.04,2079900.0,883,1657q1KAuK2aebVc5pSNkuZ2gPMNY6y6vDMLQANdakXnwQ1W,COLD STORAGE CAPITAL,Delegator (or Mixed)
0.0,1445500.0,,True,2024-09-09 10:28:30.000 UTC,1511120.0,48.89,2956620.0,882,1zkLKr5TdWi7q2CCXRychcG36knyc3cwg6UebcYbkDzdv2p,🧱 Seitan Block 🧱,Direct Voter
0.0,319600.0,SAXEMBERG,True,2025-04-13 01:33:06.000 UTC,282880.0,53.05,602480.0,880,15Bxh1ER9ddv4DtQjhZbTWUwRB21q9KkdzYtcSGWNmo6i3pQ,15Bx...i3pQ,Delegator (or Mixed)
0.0,10287.75,SAXEMBERG,True,2025-04-13 01:33:06.000 UTC,9105.75,53.05,19393.49,880,13xNZWYQMFgvcZqZXQX9DwX4u5vdUtqNdPezdsRgSxGHtpJf,13xN...tpJf,Delegator (or Mixed)
0.0,314900.0,SAXEMBERG,True,2025-04-13 01:33:06.000 UTC,278720.0,53.05,593620.0,880,1fRcG47pySt9cGSDBHqCmdhvJWEqUrAFZxsFRtESkYg7u5v,1fRc...7u5v,Delegator (or Mixed)
13.4,222.7,,True,2024-08-15 11:47:12.000 UTC,286.8,42.59,522.9,873,16SSTPeD2UW3hhnuRBS6HjpxhzRFBrRf2Wupxf1iJgMkhBSD,NOVY,Direct Voter
0.0,855325.26,,True,2024-07-13 18:32:18.000 UTC,2125854.3,28.69,2981179.55,872,13Srw7dVtGJnZrV3o6RCAJ97MaGbSKShQQiSYjbGp4Jvu4Cs,♞GameTheory♜,Direct Voter
15.3,219.8,,True,2024-08-15 11:50:48.000 UTC,289.4,41.91,524.5,872,13ogHzWQksuwuw4dv6jph1GHGBxjSP8qzwRJzT69dhnhYEv2,STAKECRAFT,Direct Voter
0.0,1299345.0,michalis,True,2025-06-13 08:08:12.000 UTC,549608.0,70.27,1848953.0,865,14B7cKotvJWta4ygabM7keycYqbeZKz6s7Y3uPo3reMw6rpa,14B7...6rpa,Delegator (or Mixed)
0.0,3464775.0,michalis,True,2025-06-13 08:08:12.000 UTC,1465560.0,70.27,4930335.0,865,1jwEvwHinXqy6K8GeFYwWDoFATVnPRVYB7SocWGBDwiZsKW,1jwE...ZsKW,Delegator (or Mixed)
0.0,46.6,SAXEMBERG,True,2025-04-13 01:33:06.000 UTC,40.9,53.26,87.5,865,1seukfAAfkFv93x8RjcmyJajLkxSvW1GD45z18SStG4KDDM,1seu...KDDM,Delegator (or Mixed)
8000.0,959941.2,"AlexPromoTeam, Pioneer, MathCrypto, ✨👍✨ Day7 ✨👍✨",True,2025-07-21 18:48:24.000 UTC,1772705.9,35.03,2740647.1,861,13mjnUDrHwYGATFB1FkFkZ1U3kYFsAQfHYTdcc8p3HP1xzZA,Ruby-Node💎,Delegator (or Mixed)
0.0,216500.0,The Kus DOT Delegate,True,2025-02-24 00:32:18.000 UTC,187500.0,53.59,404000.0,860,1vjhEXWzXme7x1qSPNDEmYojoeH9Uw2v1ouqzNWZjZEXMet,1vjh...XMet,Delegator (or Mixed)
0.0,3073.0,SUNSHINEAUTOSDOT,True,2025-06-05 09:19:00.000 UTC,3150.0,49.38,6223.0,856,1VyeScy9xcmGheoJTQRJ3UiGa6JiBoC2aR7Grx2ju7zzodr,1Vye...zodr,Delegator (or Mixed)
0.0,1299414.31,Polkadotters,True,2025-07-21 11:45:18.000 UTC,1017730.31,56.08,2317144.62,854,16QHH4z8ySkhErTpYgx4aGzmkKNU7Sn7FwUzSkrneEYfwtGG,16QH...wtGG,Delegator (or Mixed)
1974.95,2451.79,,True,2025-07-21 20:20:48.000 UTC,2390.01,35.97,6816.74,847,12pXignPnq8sZvPtEsC3RdhDLAscqzFQz97pX2tpiNp3xLqo,Lucky Friday Governance 🍀,Direct Voter
0.0,713572.52,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,1546022.08,31.58,2259594.6,845,1znhKj1ZHvcuuUe5nmVeJwWxv88cuTF1o1xLhQDPdSDei8h,1znh...ei8h,Delegator (or Mixed)
16000.0,628161.0,,True,2025-07-04 11:45:00.000 UTC,1033103.0,37.45,1677264.0,845,15MZqPwJTkmPieNpT3vNXeqZ9S1B5ThmnE8jtqotEVXQoLcE,pathrocknetwork,Direct Voter
10.0,1708.5,"SAXEMBERG, The Kus DOT Delegate, 16Gp...4VTQ",True,2025-07-17 23:58:06.000 UTC,1764.0,49.06,3482.5,845,16MicRbY5KkHP8oAehmHEfssM5h4t7sbVhGprqVxV3uV3Yc5,SuperDupont,Delegator (or Mixed)
0.0,41248567.21,Dionysus🍇,True,2025-05-01 12:24:42.000 UTC,36551525.4,53.02,77800092.61,843,13ddzKjQqDNHv6iimsmpBJ61zUJBhrrpQ8Q7ZQeDjd11L8R2,13dd...L8R2,Delegator (or Mixed)
0.0,3640.0,ChaosDAO OpenGov,True,2024-08-03 03:18:42.000 UTC,4450.0,44.99,8090.0,843,14z9p1yz566erqaeL2jnxmH3fryZ4aEbnehQ9ZvBFJpPU2Q8,Kheops,Delegator (or Mixed)
0.0,502950.0,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,786900.0,38.99,1289850.0,842,192ZvYjHoZVaxHc7Z9F6Y5BX8zG7F9VLpGtDmFKrN1r6Z1b,192Z...6Z1b,Delegator (or Mixed)
28150.88,404374.9,"15Y6...vaGD, SAXEMBERG, 16Gp...4VTQ",True,2025-07-17 23:58:06.000 UTC,545427.79,41.35,977953.57,842,12bLdVAgWiKHgFHtAaQstasMUWVq35oG9iwHCwsKoFFNoNrk,bLd Nodes | ChadStakeKing,Delegator (or Mixed)
5500.0,2557200.0,,True,2024-08-21 10:31:36.000 UTC,4028400.0,38.8,6591100.0,832,16VVNbc4m6aUxwaVwgRra6Ue7fMNGcRQHTFo1TqxmnCyuwwn,Alko,Direct Voter
0.0,7680.0,The Kus DOT Delegate,True,2025-07-23 16:47:24.000 UTC,7620.0,50.2,15300.0,828,15fe688axFMbsd5AiGyNDQG21gqAgWoFDXdvf54j9Qjhdxnb,15fe...dxnb,Delegator (or Mixed)
0.0,258350.0,COSMOTRON,True,2024-10-11 01:41:42.000 UTC,315025.0,45.06,573375.0,828,12mr1P63XRApFYYLTthNmUfUpHQmi5SQYoMjbjcbbKktYhQ2,12mr...YhQ2,Delegator (or Mixed)
0.0,1975000.0,,True,2024-06-20 08:06:00.000 UTC,2250050.0,46.75,4225050.0,826,16UvTJteZiHfoGjzMK5fAxwZd3wkbsFb2C1SKsMLCtxRhNWv,Mitch-Wariner,Direct Voter
0.0,372.2,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,646.4,36.54,1018.6,821,11fT3vgmuC3tChcmRnyxyMwiFxUEa25b8cwCqTsPW5HB6Qe,11fT...B6Qe,Delegator (or Mixed)
0.0,3132420.0,SAXEMBERG,True,2025-04-13 01:33:06.000 UTC,2845725.0,52.4,5978145.0,810,122VsHrEPohe6CvZxozq4Zo23D3VWnQW1qidaE65qsuJ1xLq,122V...1xLq,Delegator (or Mixed)
0.0,1108082700.0,"BRA_16-D, ChaosDAO OpenGov, polkaworld, JimmyTudeski - Polkadot Resident",True,2025-07-20 11:31:36.000 UTC,389699900.0,73.98,1497782600.0,810,13SkL2uACPqBzpKBh3d2n5msYNFB2QapA5vEDeKeLjG2LS3Y,13Sk...LS3Y,Delegator (or Mixed)
0.0,1675000.0,,True,2024-10-01 13:49:06.000 UTC,2390000.0,41.21,4065000.0,809,15u9KTyZzjVQJaCVmAPhFNjwyyS7aHjb6m5Exa22fRXQpTp6,SPACE_INVADER,Direct Voter
0.0,2967676.48,Dionysus🍇,True,2025-05-01 12:24:42.000 UTC,2546413.95,53.82,5514090.43,809,12znREwf1m7JCY1V8fFWV86JGCDDtd1SZRb6jcvnFsXwF4k3,12zn...F4k3,Delegator (or Mixed)
1055.0,320902.0,🏔 HELIKON 🏔,True,2025-07-14 10:30:48.000 UTC,350602.0,47.71,672559.0,798,123kFHVth2udmM79sn3RPQ81HukrQWCxA1vmTWkGHSvkR4k1,🏔 HELIKON 🏔,Delegator (or Mixed)
0.0,940.0,Paradox,True,2025-06-24 21:39:48.000 UTC,580.0,61.84,1520.0,797,16fN9Lj3x86ioJBcxM4oKN2ySiEaFDsUefeYiFCPui6LPniE,16fN...PniE,Delegator (or Mixed)
107000.0,373500.0,,True,2025-04-25 11:59:30.000 UTC,337500.0,45.66,818000.0,797,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,Staker Space,Direct Voter
0.0,2935.0,"Paradox, MathCrypto",True,2025-07-06 07:11:24.000 UTC,2281.0,56.27,5216.0,796,13uUd8q21iS7HLDG43BQQ9TiFn7wGFPSF8Uy99uze8zw4V8c,APERTURE MINING 🎂,Delegator (or Mixed)
0.0,3433.22,ChaosDAO OpenGov,True,2025-02-21 18:42:06.000 UTC,3800.27,47.46,7233.5,796,16CkbzjYiDyDouGZn1y5diYLueqqNQHScFEA7XkK4Mmcj2Mx,Miguel Marques,Delegator (or Mixed)
0.0,2689750.0,,True,2025-03-10 06:06:06.000 UTC,2926538.0,47.89,5616288.0,791,14jHouxT1VbhBDw93VW8Z89p139Qgu7ECHz3zxM2CpQEDJDB,MarketAcross-BB,Direct Voter
0.0,2148000.0,,True,2024-09-13 16:26:12.000 UTC,2542000.0,45.8,4690000.0,791,131PZkz6A4fCFsXnefPnQwn5To6gvJFoit2boavU6ryUQoNE,MIDAS,Direct Voter
0.0,1108384650.0,"Lucky Friday Governance 🍀, SAXEMBERG, 13NC...8YFJ, W1ZSPR3",True,2025-07-23 20:29:18.000 UTC,324675600.0,77.34,1433060250.0,790,16GMHo9HZv8CcJy4WLoMaU9qusgzx2wxKDLbXStEBvt5274B,16GM...274B,Delegator (or Mixed)
0.0,8850.0,COSMOTRON,True,2024-10-05 05:03:42.000 UTC,10920.0,44.76,19770.0,789,1q2ekDphNy9Zn6jEhdhzqM17zqRMZmHnVW5NBYLri4zSdQe,1q2e...SdQe,Delegator (or Mixed)
0.0,3640325.58,michalis,True,2025-06-13 08:08:12.000 UTC,1701264.15,68.15,5341589.73,788,129pBPe7kDfuJjdwNHYaT1a8K65fVR5RWjog8xmVYmoQp4zz,michalis,Delegator (or Mixed)
0.0,39376.0,,True,2025-03-09 18:29:54.000 UTC,43890.0,47.29,83266.0,784,12uUKHVCpXuqVgsm8XxLE56cyHNyvKXMNLJTUJ2j3R7xke7w,Perfect-node,Direct Voter
0.0,45990.0,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,52130.0,46.87,98120.0,782,1jphK85KUucsgh9GH9ay7dKdA5a1zKLLSAP9Mgeu3mkB2vv,1jph...B2vv,Delegator (or Mixed)
0.0,373000.0,Staker Space,True,2025-04-25 11:59:30.000 UTC,332000.0,52.91,705000.0,777,14N5nJ4oR4Wj36DsBcPLh1JqjvrM2Uf23No2yc2ojjCvSC24,Staker Space,Delegator (or Mixed)
0.0,373000.0,Staker Space,True,2025-04-25 11:59:30.000 UTC,338500.0,52.42,711500.0,777,1NqVmUJCyaj5yZ9jp7ZZa58hbUx2QaBZ4eSCu9bqAdZXgAm,Staker Space,Delegator (or Mixed)
0.0,11160000.0,Staker Space,True,2025-04-25 11:59:30.000 UTC,9960000.0,52.84,21120000.0,776,16SvYd621U6nik8kBSfpkso5P5fbVZozwoKwggqAd6hQ6MuT,16Sv...6MuT,Delegator (or Mixed)
0.0,3476.1,ChaosDAO OpenGov,True,2025-07-19 04:54:36.000 UTC,3909.0,47.07,7385.1,776,1vYC9dziqQmAqoeduwbkaKMXx2FiwhpDhj7gDAPqM3t1Xyt,Kratist0s,Delegator (or Mixed)
24900.0,1445787.73,,True,2024-09-19 20:32:06.000 UTC,3445494.3,29.41,4916182.04,764,16ZkdRYne6geWLkhaMgraDkXXiKHwSSQkCtQ2pPJPtoroURn,Oracle,Direct Voter
0.0,1820000.0,Staker Space,True,2025-04-25 11:59:30.000 UTC,1640000.0,52.6,3460000.0,763,165FV4hiNMRjXxVKgnQMBkVpo416mm9UAD4ejdc5NUPcHhU7,165F...HhU7,Delegator (or Mixed)
0.0,1324400.0,ChaosDAO OpenGov,True,2025-04-01 14:05:06.000 UTC,1958000.0,40.35,3282400.0,762,168MmQ16CYkBoKKUDUuVXigFo34N6eXa1QLdNn3CpzmQQ2KN,168M...Q2KN,Delegator (or Mixed)
0.0,495550000.0,"EzioRed, Polkadotters, The Kus DOT Delegate",True,2025-07-23 16:47:24.000 UTC,272200000.0,64.55,767750000.0,745,13yk62yQYctYsRPXDFvC5WzBtanAsHDasenooLAxKvf5bNkK,13yk...bNkK,Delegator (or Mixed)
0.0,17400.0,Staker Space,True,2025-04-25 11:59:30.000 UTC,15950.0,52.17,33350.0,741,14zJrZTexUcA1NZzQPPLusPppmsejSPQHU39yCNzLWSempGP,14zJ...mpGP,Delegator (or Mixed)
0.0,4017410.1,,True,2024-10-05 14:59:24.000 UTC,3811218.0,51.32,7828628.1,738,16CdHjb4nxVwF6uwmPm6A29pc4ubnLiY7UqasMxt7cT9BcoK,NEWDEAL,Direct Voter
5.0,17605.0,,True,2024-06-03 11:11:48.000 UTC,11300.0,60.9,28910.0,737,1dNjK6t693CuVmDyebb3Jq27S3qbRohEbJhGo1tWEgxNvGV,DomiNodes,Direct Voter
0.0,2295000.0,Paradox,True,2024-05-20 22:59:00.000 UTC,2277000.0,50.2,4572000.0,735,1HmAqbBRrWvsqbLkvpiVDkdA2PcctUE5JUe3qokEh1FN455,Mile🌍,Delegator (or Mixed)
0.0,2475200.0,,True,2024-09-02 07:14:18.000 UTC,2944400.0,45.67,5419600.0,733,12iqwZGB2sguEhjFi2ZRuWWixU8mHJnSiP1pwDefqGsBy4rV,dakkk,Direct Voter
0.0,399500.0,ChaosDAO OpenGov,True,2025-07-21 16:54:18.000 UTC,792200.0,33.52,1191700.0,732,13YHVUGC416VuQd4vyoyCT6KYeEAkrGtPzGcMiGhGY6iuJWr,13YH...uJWr,Delegator (or Mixed)
0.0,621000.0,,True,2024-05-03 07:45:12.000 UTC,752400.0,45.22,1373400.0,731,13pYWKctR5s8vQuyZt3pxQXue4SRH9coyAS9S9z5HtogAnhs,openbitlab,Direct Voter
3511.0,777731.0,,True,2025-06-03 23:12:24.000 UTC,819429.0,48.59,1600671.0,729,13kz33kotYa3M75u5avMS367zJY3Fx2y5ZYASEPunqfEeCjD,WOJDOT   ʕ •ᴥ•ʔ,Direct Voter
1800.0,4192.0,Paradox,True,2025-06-25 22:04:54.000 UTC,1440.0,56.4,7432.0,724,14Sqrs7dk6gmSiuPK7VWGbPmGr4EfESzZBcpT6U15W4ajJRf,turboflakes.io,Delegator (or Mixed)
0.0,185870.0,ChaosDAO OpenGov,True,2025-05-21 12:28:54.000 UTC,214257.0,46.45,400127.0,716,1HGnvAkk9nbfZ58CzUJhjcrLdEDMkr5qNkqqYkyD5BF5v6Y,Leemo,Delegator (or Mixed)
0.0,496648.82,www.isg.dev,True,2024-11-12 08:28:24.000 UTC,456450.09,52.11,953098.91,715,16fMczcqLRiF9JFFpvUP9bUsrVs8kCMf2JQ7nVJ1rMcdzv8j,16fM...zv8j,Delegator (or Mixed)
0.0,515774.93,www.isg.dev,True,2024-11-12 08:28:24.000 UTC,474028.13,52.11,989803.06,715,14trjtBsHR49HzYqm1B86npouqz75XZmbbvttwKF7T91LpoF,14tr...LpoF,Delegator (or Mixed)
